snapshot_date,batch_id,hospital_id,medicine_id,quantity_units,unit,unit_cost_npr,received_date,expiry_date,days_to_expiry,reorder_level,avg_daily_use,days_of_cover,stock_status,supplier,storage_condition
2026-06-30,BATCH-004932,HOSP-KR-001,MED-048,28,bottle,65.0,2025-11-09,2027-09-23,450,51,5.119,5.47,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004933,HOSP-KR-001,MED-049,69,capsule,2.0,2026-06-17,2028-03-04,613,61,6.131,11.25,OK,Nepal CMS,Ambient
2026-06-30,BATCH-004934,HOSP-KR-001,MED-049,59,capsule,2.0,2026-06-13,2027-12-25,543,61,6.131,9.62,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004935,HOSP-KR-001,MED-050,75,vial,120.0,2025-08-31,2027-07-03,368,47,4.75,15.79,OK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-004936,HOSP-KR-001,MED-050,59,vial,120.0,2026-06-29,2027-11-05,493,47,4.75,12.42,OK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-004937,HOSP-KR-001,MED-050,57,vial,120.0,2026-03-01,2027-02-03,218,47,4.75,12.0,OK,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-004938,HOSP-KR-001,MED-051,185,vial,80.0,2025-04-01,2026-08-07,38,37,3.726,49.65,NEAR_EXPIRY,Nepal CMS,Cold_Chain
2026-06-30,BATCH-004939,HOSP-KR-001,MED-052,305,kit,25.0,2025-07-08,2027-04-23,297,101,10.155,30.04,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-004940,HOSP-KR-001,MED-053,37,ampoule,35.0,2026-06-06,2027-12-11,529,67,6.762,5.47,LOW_STOCK,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-004941,HOSP-KR-001,MED-053,76,ampoule,35.0,2026-06-04,2028-03-05,614,67,6.762,11.24,OK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-004942,HOSP-KR-001,MED-054,29,tablet,20.0,2026-06-17,2028-04-20,660,46,4.655,6.23,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004943,HOSP-KR-001,MED-054,37,tablet,20.0,2026-05-24,2027-06-24,359,46,4.655,7.95,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004944,HOSP-KR-001,MED-055,28,ampoule,18.0,2026-06-05,2028-11-22,876,30,3.024,9.26,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004945,HOSP-KR-001,MED-055,63,ampoule,18.0,2025-11-11,2027-06-04,339,30,3.024,20.83,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-004946,HOSP-KR-001,MED-056,30,ampoule,45.0,2025-08-16,2028-01-06,555,20,2.095,14.32,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-004947,HOSP-KR-001,MED-056,19,ampoule,45.0,2026-05-17,2029-01-28,943,20,2.095,9.07,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004948,HOSP-KR-001,MED-056,22,ampoule,45.0,2026-06-11,2028-10-16,839,20,2.095,10.5,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-004949,HOSP-KR-001,MED-057,15,bottle,55.0,2026-06-16,2027-04-25,299,19,1.905,7.87,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-004950,HOSP-KR-001,MED-057,4,bottle,55.0,2026-05-01,2027-05-06,310,19,1.905,2.1,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004951,HOSP-KR-001,MED-057,9,bottle,55.0,2025-09-25,2026-10-31,123,19,1.905,4.72,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-004952,HOSP-KR-001,MED-058,15,bottle,90.0,2026-04-21,2027-08-14,410,13,1.357,11.05,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004953,HOSP-KR-001,MED-058,25,bottle,90.0,2026-02-08,2027-11-10,498,13,1.357,18.42,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-004954,HOSP-KR-001,MED-059,11,bottle,70.0,2026-06-23,2028-03-17,626,10,1.06,10.38,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-004955,HOSP-KR-001,MED-059,9,bottle,70.0,2025-09-26,2027-06-17,352,10,1.06,8.49,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-004956,HOSP-KR-001,MED-059,16,bottle,70.0,2025-05-18,2026-10-29,121,10,1.06,15.1,OK,Nepal CMS,Ambient
2026-06-30,BATCH-004957,HOSP-KR-001,MED-060,14,vial,2500.0,2026-06-15,2027-10-25,482,7,0.75,18.67,OK,Nepal CMS,Cold_Chain
2026-06-30,BATCH-004958,HOSP-KR-001,MED-061,40,ampoule,25.0,2026-06-09,2027-12-24,542,23,2.321,17.23,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004959,HOSP-KR-001,MED-061,25,ampoule,25.0,2025-08-03,2027-01-29,213,23,2.321,10.77,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004960,HOSP-KR-001,MED-061,41,ampoule,25.0,2026-06-15,2028-04-06,646,23,2.321,17.66,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004961,HOSP-KR-001,MED-062,13,ampoule,12.0,2026-01-23,2027-08-25,421,12,1.25,10.4,OK,Nepal CMS,Ambient
2026-06-30,BATCH-004962,HOSP-KR-001,MED-062,12,ampoule,12.0,2026-06-09,2028-12-04,888,12,1.25,9.6,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004963,HOSP-KR-001,MED-063,31,vial,850.0,2026-06-16,2027-11-01,489,8,0.881,35.19,OK,Provincial Medical Store,Cold_Chain
2026-06-30,BATCH-004964,HOSP-KR-001,MED-064,118,roll,80.0,2024-02-25,2027-05-03,307,93,9.345,12.63,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004965,HOSP-KR-001,MED-064,275,roll,80.0,2023-08-14,2026-10-10,102,93,9.345,29.43,OK,Kanti Central Store,Ambient
2026-06-30,BATCH-004966,HOSP-KR-001,MED-065,64,unit,0.0,2026-06-22,2026-07-18,18,17,1.726,37.08,NEAR_EXPIRY,Nepal CMS,Cold_Chain
2026-06-30,BATCH-004967,HOSP-KR-001,MED-066,22,unit,0.0,2026-06-25,2026-07-21,21,15,1.536,14.33,NEAR_EXPIRY,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-004968,HOSP-KR-001,MED-067,43,vial,40.0,2026-06-29,2029-01-03,918,56,5.667,7.59,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-004969,HOSP-KR-001,MED-067,29,vial,40.0,2026-04-05,2027-07-15,380,56,5.667,5.12,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-004970,HOSP-KR-001,MED-067,75,vial,40.0,2024-09-16,2027-01-23,207,56,5.667,13.24,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-004971,HOSP-KR-001,MED-068,25,vial,180.0,2025-06-24,2028-01-24,573,10,1.06,23.6,OK,Nepal CMS,Ambient
2026-06-30,BATCH-004972,HOSP-KR-001,MED-068,8,vial,180.0,2026-05-26,2028-04-19,659,10,1.06,7.55,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004973,HOSP-KR-001,MED-068,20,vial,180.0,2025-06-05,2027-03-19,262,10,1.06,18.88,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004974,HOSP-KR-001,MED-069,12,ampoule,95.0,2026-05-20,2028-10-27,850,23,2.345,5.12,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-004975,HOSP-KR-001,MED-069,15,ampoule,95.0,2026-05-23,2029-01-14,929,23,2.345,6.4,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-004976,HOSP-KR-001,MED-069,17,ampoule,95.0,2026-05-17,2028-04-04,644,23,2.345,7.25,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-004977,HOSP-KR-001,MED-070,125,sachet,120.0,2025-03-22,2026-10-11,103,55,5.524,22.63,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004978,HOSP-KR-001,MED-070,51,sachet,120.0,2026-06-28,2027-12-07,525,55,5.524,9.23,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-004979,HOSP-KR-001,MED-070,74,sachet,120.0,2026-06-03,2028-03-09,618,55,5.524,13.4,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-004980,HOSP-KR-001,MED-071,25,ampoule,150.0,2026-06-13,2028-05-24,694,18,1.81,13.82,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-004981,HOSP-KR-001,MED-072,29,vial,650.0,2025-04-15,2026-09-02,64,38,3.833,7.57,LOW_AND_NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-004982,HOSP-KR-001,MED-072,36,vial,650.0,2026-02-09,2026-12-11,164,38,3.833,9.39,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004983,HOSP-KR-001,MED-072,35,vial,650.0,2025-10-22,2026-12-27,180,38,3.833,9.13,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-004984,HOSP-KR-003,MED-001,15,tablet,1.5,2025-09-11,2028-05-06,676,4,0.464,32.31,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004985,HOSP-KR-003,MED-002,1,bottle,45.0,2026-06-19,2027-09-19,446,3,0.083,12.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004986,HOSP-KR-003,MED-002,2,bottle,45.0,2026-06-09,2028-02-12,592,3,0.083,24.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004987,HOSP-KR-003,MED-002,2,bottle,45.0,2026-06-24,2028-03-10,619,3,0.083,24.0,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004988,HOSP-KR-003,MED-003,9,tablet,2.5,2024-03-31,2027-01-14,198,3,0.274,32.87,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004989,HOSP-KR-003,MED-003,3,tablet,2.5,2024-07-11,2027-06-20,355,3,0.274,10.96,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004990,HOSP-KR-003,MED-003,6,tablet,2.5,2024-07-05,2026-07-07,7,3,0.274,21.91,NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-004992,HOSP-KR-003,MED-004,1,ampoule,25.0,2026-05-20,2028-05-25,695,3,0.048,21.0,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-004993,HOSP-KR-003,MED-005,2,capsule,6.0,2025-04-18,2026-12-14,167,3,0.238,8.4,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-004994,HOSP-KR-003,MED-005,1,capsule,6.0,2026-04-27,2027-06-02,337,3,0.238,4.2,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-004995,HOSP-KR-003,MED-005,1,capsule,6.0,2026-05-09,2028-01-10,559,3,0.238,4.2,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-004996,HOSP-KR-003,MED-006,3,tablet,35.0,2026-06-28,2027-12-14,532,3,0.143,21.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-004997,HOSP-KR-003,MED-006,7,tablet,35.0,2026-06-10,2027-12-26,544,3,0.143,49.0,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-004998,HOSP-KR-003,MED-007,2,tablet,40.0,2026-06-12,2027-12-06,524,3,0.119,16.8,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-004999,HOSP-KR-003,MED-007,2,tablet,40.0,2026-06-16,2028-02-18,598,3,0.119,16.8,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005000,HOSP-KR-003,MED-007,3,tablet,40.0,2025-06-21,2026-09-13,75,3,0.119,25.2,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-005001,HOSP-KR-003,MED-008,5,tablet,8.0,2025-06-15,2028-05-18,688,3,0.167,30.0,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005002,HOSP-KR-003,MED-009,2,vial,85.0,2025-09-18,2027-08-03,399,3,0.095,21.0,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005003,HOSP-KR-003,MED-009,1,vial,85.0,2026-06-21,2028-01-29,578,3,0.095,10.5,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005004,HOSP-KR-003,MED-009,1,vial,85.0,2026-05-31,2028-02-25,605,3,0.095,10.5,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005005,HOSP-KR-003,MED-010,4,tablet,2.0,2026-05-25,2028-12-02,886,3,0.155,25.85,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005006,HOSP-KR-003,MED-010,1,tablet,2.0,2025-07-21,2028-04-13,653,3,0.155,6.46,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-005007,HOSP-KR-003,MED-010,3,tablet,2.0,2024-05-06,2026-08-03,34,3,0.155,19.38,LOW_AND_NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-005008,HOSP-KR-003,MED-011,6,sachet,8.0,2026-05-21,2028-09-11,804,3,0.31,19.38,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-005009,HOSP-KR-003,MED-011,15,sachet,8.0,2026-05-17,2028-08-01,763,3,0.31,48.46,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005010,HOSP-KR-003,MED-012,7,tablet,1.2,2025-08-19,2027-01-28,212,3,0.345,20.28,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005011,HOSP-KR-003,MED-012,18,tablet,1.2,2026-05-19,2028-09-11,804,3,0.345,52.14,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005012,HOSP-KR-003,MED-013,9,bag,55.0,2026-06-02,2027-09-10,437,3,0.226,39.79,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005013,HOSP-KR-003,MED-014,4,bag,45.0,2026-06-21,2027-08-03,399,3,0.214,18.67,OK,Nepal CMS,Ambient
2026-06-30,BATCH-005014,HOSP-KR-003,MED-014,1,bag,45.0,2024-10-18,2026-09-01,63,3,0.214,4.67,LOW_AND_NEAR_EXPIRY,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005015,HOSP-KR-003,MED-014,3,bag,45.0,2026-06-08,2028-05-03,673,3,0.214,14.0,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-005016,HOSP-KR-003,MED-015,4,bag,48.0,2026-05-20,2027-11-23,511,3,0.167,24.0,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005017,HOSP-KR-003,MED-015,6,bag,48.0,2026-02-04,2027-01-22,206,3,0.167,36.0,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-005022,HOSP-KR-003,MED-018,1,unit,180.0,2025-03-16,2027-01-26,210,3,0.036,28.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005023,HOSP-KR-003,MED-018,1,unit,180.0,2026-06-03,2027-12-13,531,3,0.036,28.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005024,HOSP-KR-003,MED-019,2,ampoule,30.0,2026-05-31,2027-11-29,517,3,0.048,42.0,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005025,HOSP-KR-003,MED-019,1,ampoule,30.0,2026-06-09,2028-04-02,642,3,0.048,21.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005026,HOSP-KR-003,MED-019,1,ampoule,30.0,2026-05-30,2028-01-03,552,3,0.048,21.0,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005029,HOSP-KR-003,MED-021,3,tablet,1.0,2026-02-27,2028-02-13,593,3,0.214,14.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005030,HOSP-KR-003,MED-021,3,tablet,1.0,2024-09-30,2027-06-13,348,3,0.214,14.0,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005031,HOSP-KR-003,MED-021,3,tablet,1.0,2026-06-02,2029-03-01,975,3,0.214,14.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005032,HOSP-KR-003,MED-022,7,tablet,2.5,2026-05-24,2029-02-06,952,3,0.214,32.67,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005033,HOSP-KR-003,MED-022,9,tablet,2.5,2025-11-09,2028-10-04,827,3,0.214,42.0,OK,Nepal CMS,Ambient
2026-06-30,BATCH-005034,HOSP-KR-003,MED-023,4,tablet,1.5,2024-11-13,2026-07-08,8,3,0.19,21.0,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-005035,HOSP-KR-003,MED-023,3,tablet,1.5,2026-06-05,2029-04-19,1024,3,0.19,15.75,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005036,HOSP-KR-003,MED-023,5,tablet,1.5,2026-05-20,2028-04-29,669,3,0.19,26.25,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005038,HOSP-KR-003,MED-025,3,tablet,3.0,2026-01-11,2028-05-12,682,3,0.131,22.91,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005039,HOSP-KR-003,MED-025,1,tablet,3.0,2026-06-14,2028-11-28,882,3,0.131,7.64,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005040,HOSP-KR-003,MED-025,2,tablet,3.0,2026-06-10,2028-08-20,782,3,0.131,15.27,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005041,HOSP-KR-003,MED-026,4,tablet,0.8,2026-05-09,2028-10-21,844,3,0.226,17.68,OK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005042,HOSP-KR-003,MED-026,4,tablet,0.8,2024-04-14,2026-08-25,56,3,0.226,17.68,NEAR_EXPIRY,UNICEF Supply,Ambient
2026-06-30,BATCH-005043,HOSP-KR-003,MED-027,6,capsule,2.0,2024-07-07,2026-12-25,178,3,0.321,18.67,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-005044,HOSP-KR-003,MED-027,16,capsule,2.0,2026-06-20,2028-11-25,879,3,0.321,49.78,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-005045,HOSP-KR-003,MED-028,1,tablet,6.0,2026-06-15,2028-09-05,798,3,0.095,10.5,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005046,HOSP-KR-003,MED-028,2,tablet,6.0,2024-10-09,2027-02-21,236,3,0.095,21.0,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005047,HOSP-KR-003,MED-029,5,tablet,1.5,2025-07-05,2027-08-21,417,3,0.083,60.0,OK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005048,HOSP-KR-003,MED-030,1,bottle_100ml,85.0,2026-06-14,2028-06-27,728,3,0.024,42.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005049,HOSP-KR-003,MED-030,1,bottle_100ml,85.0,2025-10-04,2028-09-03,796,3,0.024,42.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005050,HOSP-KR-003,MED-031,9,pair,25.0,2023-12-15,2026-09-23,85,3,0.393,22.91,NEAR_EXPIRY,Nepal CMS,Ambient
2026-06-30,BATCH-005051,HOSP-KR-003,MED-032,4,piece,5.0,2022-02-18,2026-07-31,31,3,0.226,17.68,NEAR_EXPIRY,Kanti Central Store,Ambient
2026-06-30,BATCH-005052,HOSP-KR-003,MED-032,11,piece,5.0,2026-06-20,2030-11-22,1606,3,0.226,48.63,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-005053,HOSP-KR-003,MED-033,2,piece,35.0,2022-08-27,2026-09-06,68,3,0.119,16.8,LOW_AND_NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005054,HOSP-KR-003,MED-033,1,piece,35.0,2026-06-07,2030-02-13,1324,3,0.119,8.4,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005055,HOSP-KR-003,MED-033,2,piece,35.0,2025-04-20,2028-10-08,831,3,0.119,16.8,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005059,HOSP-KR-003,MED-036,5,tablet,0.5,2025-04-26,2027-01-21,205,3,0.19,26.25,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005060,HOSP-KR-003,MED-037,4,tablet,8.0,2026-05-28,2028-09-22,815,3,0.06,67.2,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005064,HOSP-KR-003,MED-039,1,ampoule,10.0,2026-05-30,2028-12-14,898,3,0.071,14.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005065,HOSP-KR-003,MED-039,1,ampoule,10.0,2024-09-20,2027-04-28,302,3,0.071,14.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005081,HOSP-KR-003,MED-047,4,sachet,6.0,2025-09-24,2028-04-21,661,3,0.155,25.85,OK,UNICEF Supply,Ambient
2026-06-30,BATCH-005082,HOSP-KR-003,MED-048,2,bottle,65.0,2026-06-23,2028-03-28,637,3,0.071,28.0,LOW_STOCK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005083,HOSP-KR-003,MED-048,2,bottle,65.0,2026-06-14,2028-04-26,666,3,0.071,28.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005084,HOSP-KR-003,MED-049,1,capsule,2.0,2025-08-01,2026-10-10,102,3,0.06,16.8,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-005086,HOSP-KR-003,MED-049,1,capsule,2.0,2026-04-11,2027-09-05,432,3,0.06,16.8,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005090,HOSP-KR-003,MED-051,2,vial,80.0,2026-06-06,2028-04-21,661,3,0.036,56.0,LOW_STOCK,UNICEF Supply,Cold_Chain
2026-06-30,BATCH-005091,HOSP-KR-003,MED-052,2,kit,25.0,2025-03-03,2026-08-20,51,3,0.071,28.0,LOW_AND_NEAR_EXPIRY,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005092,HOSP-KR-003,MED-052,3,kit,25.0,2026-06-10,2027-12-03,521,3,0.071,42.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005093,HOSP-KR-003,MED-053,1,ampoule,35.0,2026-05-29,2028-03-13,622,3,0.036,28.0,LOW_STOCK,DoDA Logistics,Cold_Chain
2026-06-30,BATCH-005099,HOSP-KR-003,MED-055,2,ampoule,18.0,2025-09-17,2028-05-27,697,3,0.036,56.0,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005100,HOSP-KR-003,MED-056,1,ampoule,45.0,2025-05-15,2027-05-29,333,3,0.012,84.0,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005101,HOSP-KR-003,MED-057,1,bottle,55.0,2025-04-28,2027-03-11,254,3,0.036,28.0,LOW_STOCK,Kanti Central Store,Ambient
2026-06-30,BATCH-005102,HOSP-KR-003,MED-057,1,bottle,55.0,2025-10-15,2027-02-18,233,3,0.036,28.0,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005108,HOSP-KR-003,MED-061,1,ampoule,25.0,2026-06-22,2028-05-12,682,3,0.024,42.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005112,HOSP-KR-003,MED-063,1,vial,850.0,2025-09-06,2027-04-28,302,3,0.036,28.0,LOW_STOCK,Local Pharmacy Wholesaler,Cold_Chain
2026-06-30,BATCH-005113,HOSP-KR-003,MED-063,1,vial,850.0,2026-05-19,2028-04-13,653,3,0.036,28.0,LOW_STOCK,Private Distributor - Kathmandu,Cold_Chain
2026-06-30,BATCH-005114,HOSP-KR-003,MED-063,1,vial,850.0,2026-05-29,2028-05-01,671,3,0.036,28.0,LOW_STOCK,BPKMCH Pharmacy Store,Cold_Chain
2026-06-30,BATCH-005115,HOSP-KR-003,MED-064,1,roll,80.0,2026-05-19,2030-02-05,1316,3,0.036,28.0,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005117,HOSP-KR-003,MED-064,1,roll,80.0,2023-07-30,2026-09-29,91,3,0.036,28.0,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005123,HOSP-KR-003,MED-067,1,vial,40.0,2025-06-28,2026-11-23,146,3,0.048,21.0,LOW_STOCK,Provincial Medical Store,Ambient
2026-06-30,BATCH-005124,HOSP-KR-003,MED-067,1,vial,40.0,2024-07-20,2027-03-28,271,3,0.048,21.0,LOW_STOCK,UNICEF Supply,Ambient
2026-06-30,BATCH-005125,HOSP-KR-003,MED-067,1,vial,40.0,2026-06-17,2029-02-24,970,3,0.048,21.0,LOW_STOCK,Nepal CMS,Ambient
2026-06-30,BATCH-005127,HOSP-KR-003,MED-068,1,vial,180.0,2024-08-11,2027-05-31,335,3,0.012,84.0,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005136,HOSP-KR-004,MED-001,43,tablet,1.5,2024-11-23,2027-08-11,407,57,5.786,7.43,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005137,HOSP-KR-004,MED-001,33,tablet,1.5,2024-12-21,2027-04-19,293,57,5.786,5.7,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005138,HOSP-KR-004,MED-001,56,tablet,1.5,2025-02-25,2027-09-13,440,57,5.786,9.68,LOW_STOCK,Private Distributor - Kathmandu,Ambient
2026-06-30,BATCH-005139,HOSP-KR-004,MED-002,59,bottle,45.0,2026-05-27,2028-03-16,625,13,1.31,45.05,OK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005140,HOSP-KR-004,MED-003,33,tablet,2.5,2026-05-24,2028-01-23,572,17,1.762,18.73,OK,BPKMCH Pharmacy Store,Ambient
2026-06-30,BATCH-005141,HOSP-KR-004,MED-003,40,tablet,2.5,2026-06-18,2028-09-03,796,17,1.762,22.7,OK,Nepal CMS,Ambient
2026-06-30,BATCH-005142,HOSP-KR-004,MED-004,19,ampoule,25.0,2025-01-13,2026-11-06,129,5,0.583,32.57,OK,DoDA Logistics,Ambient
2026-06-30,BATCH-005143,HOSP-KR-004,MED-005,15,capsule,6.0,2026-05-23,2027-10-22,479,31,3.131,4.79,LOW_STOCK,DoDA Logistics,Ambient
2026-06-30,BATCH-005144,HOSP-KR-004,MED-005,37,capsule,6.0,2026-06-23,2027-05-12,316,31,3.131,11.82,OK,Nepal CMS,Ambient
2026-06-30,BATCH-005145,HOSP-KR-004,MED-006,32,tablet,35.0,2024-11-18,2026-07-12,12,15,1.524,21.0,NEAR_EXPIRY,DoDA Logistics,Ambient
2026-06-30,BATCH-005146,HOSP-KR-004,MED-006,12,tablet,35.0,2026-06-10,2027-12-14,532,15,1.524,7.88,LOW_STOCK,Local Pharmacy Wholesaler,Ambient
2026-06-30,BATCH-005147,HOSP-KR-004,MED-006,21,tablet,35.0,2026-06-22,2027-10-31,488,15,1.524,13.78,OK,Local Pharmacy Wholesaler,Ambient
